level_0,level_1,level_2,Total Return ($),Total Return (%),Annualized Return (%),Annualized Volatility (%),Sharpe Ratio,Sortino Ratio,Calmar Ratio,Treynor Ratio,Information Ratio,Max Drawdown (%),Max Drawdown Duration (days),Beta,Alpha,entry_threshold,lookback_window,p-value
"('entry_threshold', 1.2)","('lookback_window', 440)","('p-value', 0.01)",-5199.44,-1.04,-0.23,0.7,-0.32,-0.07,0.12,0.71,-0.02,-1.94,717.0,-0.0032,-0.0,1.2,440,0.01
"('entry_threshold', 1.5)","('lookback_window', 360)","('p-value', 0.1)",-19860.06,-3.97,-0.87,2.71,-0.32,-0.22,0.11,0.88,-0.07,-7.94,772.0,-0.00995,-0.01,1.5,360,0.1
"('entry_threshold', 1.0)","('lookback_window', 560)","('p-value', 0.05)",-12579.88,-2.52,-0.55,1.68,-0.33,-0.18,0.13,0.4,-0.04,-4.3,574.0,-0.01378,-0.0,1.0,560,0.05
"('entry_threshold', 0.9)","('lookback_window', 560)","('p-value', 0.05)",-13682.42,-2.74,-0.6,1.82,-0.33,-0.18,0.12,0.46,-0.05,-4.96,574.0,-0.01294,-0.0,0.9,560,0.05
"('entry_threshold', 1.9)","('lookback_window', 240)","('p-value', 0.01)",-4287.29,-0.86,-0.19,0.56,-0.33,-0.12,0.13,-0.8,-0.01,-1.43,907.0,0.00233,-0.0,1.9,240,0.01
"('entry_threshold', 1.2)","('lookback_window', 320)","('p-value', 0.01)",-7635.08,-1.53,-0.33,1.01,-0.33,-0.18,0.16,-1.15,-0.03,-2.04,843.0,0.0029,-0.0,1.2,320,0.01
"('entry_threshold', 2.0)","('lookback_window', 320)","('p-value', 0.01)",-4104.74,-0.82,-0.18,0.52,-0.34,-0.1,0.13,-1.67,-0.01,-1.34,823.0,0.00107,-0.0,2.0,320,0.01
"('entry_threshold', 0.8)","('lookback_window', 440)","('p-value', 0.05)",-20882.22,-4.18,-0.92,2.62,-0.35,-0.18,0.15,0.44,-0.07,-6.3,716.0,-0.02078,-0.01,0.8,440,0.05
"('entry_threshold', 1.4)","('lookback_window', 240)","('p-value', 0.1)",-35702.76,-7.14,-1.59,4.5,-0.35,-0.32,0.13,0.57,-0.11,-12.05,917.0,-0.02808,-0.01,1.4,240,0.1
"('entry_threshold', 1.8)","('lookback_window', 400)","('p-value', 0.05)",-12039.36,-2.41,-0.53,1.49,-0.35,-0.13,0.12,0.63,-0.04,-4.27,746.0,-0.00836,-0.0,1.8,400,0.05
"('entry_threshold', 1.2)","('lookback_window', 320)","('p-value', 0.1)",-30079.0,-6.02,-1.34,3.87,-0.35,-0.25,0.14,1.52,-0.1,-9.68,843.0,-0.00876,-0.01,1.2,320,0.1
"('entry_threshold', 1.5)","('lookback_window', 280)","('p-value', 0.01)",-11351.63,-2.27,-0.5,1.36,-0.36,-0.11,0.18,5.74,-0.04,-2.76,879.0,-0.00087,-0.0,1.5,280,0.01
"('entry_threshold', 1.5)","('lookback_window', 280)","('p-value', 0.1)",-29214.76,-5.84,-1.3,3.63,-0.36,-0.26,0.17,1.73,-0.1,-7.81,882.0,-0.00748,-0.01,1.5,280,0.1
"('entry_threshold', 2.0)","('lookback_window', 600)","('p-value', 0.05)",-7722.08,-1.54,-0.34,0.92,-0.37,-0.1,0.15,0.35,-0.03,-2.21,562.0,-0.00964,-0.0,2.0,600,0.05
"('entry_threshold', 1.3)","('lookback_window', 320)","('p-value', 0.01)",-8307.19,-1.66,-0.36,0.96,-0.38,-0.2,0.17,-0.87,-0.03,-2.08,829.0,0.00417,-0.0,1.3,320,0.01
"('entry_threshold', 1.6)","('lookback_window', 360)","('p-value', 0.1)",-20231.67,-4.05,-0.89,2.34,-0.38,-0.27,0.13,0.91,-0.07,-7.04,771.0,-0.00977,-0.01,1.6,360,0.1
"('entry_threshold', 0.9)","('lookback_window', 320)","('p-value', 0.01)",-9681.65,-1.94,-0.42,1.11,-0.38,-0.24,0.17,-1.86,-0.03,-2.44,843.0,0.00227,-0.0,0.9,320,0.01
"('entry_threshold', 1.2)","('lookback_window', 400)","('p-value', 0.1)",-32441.02,-6.49,-1.44,3.8,-0.38,-0.3,0.16,0.38,-0.1,-9.01,760.0,-0.03826,-0.01,1.2,400,0.1
"('entry_threshold', 1.5)","('lookback_window', 240)","('p-value', 0.1)",-37013.38,-7.4,-1.65,4.3,-0.38,-0.34,0.13,0.67,-0.12,-12.79,916.0,-0.02467,-0.01,1.5,240,0.1
"('entry_threshold', 1.8)","('lookback_window', 320)","('p-value', 0.01)",-6277.44,-1.26,-0.27,0.7,-0.39,-0.13,0.13,-2.93,-0.02,-2.12,817.0,0.00093,-0.0,1.8,320,0.01
"('entry_threshold', 1.3)","('lookback_window', 440)","('p-value', 0.01)",-6259.35,-1.25,-0.27,0.69,-0.39,-0.08,0.14,1.0,-0.02,-1.92,713.0,-0.00273,-0.0,1.3,440,0.01
"('entry_threshold', 2.0)","('lookback_window', 320)","('p-value', 0.1)",-16607.68,-3.32,-0.73,1.85,-0.39,-0.24,0.13,2.23,-0.06,-5.52,839.0,-0.00327,-0.01,2.0,320,0.1
"('entry_threshold', 1.9)","('lookback_window', 320)","('p-value', 0.01)",-5755.08,-1.15,-0.25,0.65,-0.39,-0.11,0.12,-4.63,-0.02,-2.01,817.0,0.00054,-0.0,1.9,320,0.01
"('entry_threshold', 0.8)","('lookback_window', 560)","('p-value', 0.05)",-17854.68,-3.57,-0.78,1.96,-0.4,-0.22,0.13,0.42,-0.06,-6.02,573.0,-0.01855,-0.0,0.8,560,0.05
"('entry_threshold', 1.1)","('lookback_window', 320)","('p-value', 0.01)",-9397.21,-1.88,-0.41,1.03,-0.4,-0.24,0.21,-1.7,-0.03,-1.99,843.0,0.00242,-0.0,1.1,320,0.01
"('entry_threshold', 1.8)","('lookback_window', 320)","('p-value', 0.1)",-22357.28,-4.47,-0.99,2.44,-0.4,-0.24,0.14,12.38,-0.07,-6.82,839.0,-0.0008,-0.01,1.8,320,0.1
"('entry_threshold', 1.7)","('lookback_window', 320)","('p-value', 0.01)",-6372.95,-1.27,-0.28,0.7,-0.4,-0.13,0.14,-2.64,-0.02,-2.05,817.0,0.00105,-0.0,1.7,320,0.01
"('entry_threshold', 1.8)","('lookback_window', 400)","('p-value', 0.1)",-18588.25,-3.72,-0.82,2.0,-0.41,-0.22,0.17,0.39,-0.06,-4.69,750.0,-0.02107,-0.0,1.8,400,0.1
"('entry_threshold', 1.5)","('lookback_window', 400)","('p-value', 0.1)",-26766.49,-5.35,-1.19,2.84,-0.42,-0.28,0.15,0.37,-0.09,-7.66,756.0,-0.03199,-0.01,1.5,400,0.1
"('entry_threshold', 1.0)","('lookback_window', 320)","('p-value', 0.01)",-10278.4,-2.06,-0.45,1.06,-0.42,-0.26,0.21,-1.75,-0.03,-2.16,843.0,0.00257,-0.0,1.0,320,0.01
"('entry_threshold', 1.5)","('lookback_window', 520)","('p-value', 0.1)",-22230.73,-4.45,-0.98,2.36,-0.42,-0.24,0.14,-2.72,-0.07,-6.77,597.0,0.00361,-0.01,1.5,520,0.1
"('entry_threshold', 1.6)","('lookback_window', 560)","('p-value', 0.1)",-19004.56,-3.8,-0.84,2.01,-0.42,-0.23,0.18,0.3,-0.06,-4.75,586.0,-0.02797,-0.0,1.6,560,0.1
"('entry_threshold', 1.6)","('lookback_window', 320)","('p-value', 0.01)",-6754.09,-1.35,-0.29,0.7,-0.42,-0.15,0.15,-3.28,-0.02,-1.97,817.0,0.0009,-0.0,1.6,320,0.01
"('entry_threshold', 1.5)","('lookback_window', 560)","('p-value', 0.05)",-12669.96,-2.53,-0.55,1.31,-0.42,-0.19,0.18,0.98,-0.04,-3.1,546.0,-0.00567,-0.0,1.5,560,0.05
"('entry_threshold', 1.7)","('lookback_window', 360)","('p-value', 0.1)",-21233.1,-4.25,-0.94,2.22,-0.42,-0.28,0.13,1.02,-0.07,-7.46,764.0,-0.0092,-0.01,1.7,360,0.1
"('entry_threshold', 0.8)","('lookback_window', 320)","('p-value', 0.01)",-11238.09,-2.25,-0.49,1.14,-0.43,-0.28,0.19,-3.62,-0.04,-2.55,843.0,0.00136,-0.01,0.8,320,0.01
"('entry_threshold', 0.8)","('lookback_window', 400)","('p-value', 0.05)",-31677.36,-6.34,-1.41,3.31,-0.43,-0.23,0.14,0.56,-0.1,-10.28,743.0,-0.02513,-0.01,0.8,400,0.05
"('entry_threshold', 1.3)","('lookback_window', 400)","('p-value', 0.1)",-32607.82,-6.52,-1.45,3.35,-0.43,-0.31,0.16,0.37,-0.1,-9.01,755.0,-0.03896,-0.01,1.3,400,0.1
"('entry_threshold', 1.4)","('lookback_window', 280)","('p-value', 0.01)",-13512.38,-2.7,-0.59,1.36,-0.43,-0.13,0.21,38.29,-0.05,-2.81,882.0,-0.00015,-0.01,1.4,280,0.01
"('entry_threshold', 1.5)","('lookback_window', 320)","('p-value', 0.1)",-30244.48,-6.05,-1.34,3.07,-0.44,-0.29,0.16,1.55,-0.1,-8.44,841.0,-0.00866,-0.01,1.5,320,0.1
"('entry_threshold', 1.1)","('lookback_window', 400)","('p-value', 0.1)",-39612.76,-7.92,-1.77,3.99,-0.44,-0.36,0.16,0.44,-0.13,-11.17,748.0,-0.03987,-0.01,1.1,400,0.1
"('entry_threshold', 1.1)","('lookback_window', 440)","('p-value', 0.01)",-17362.86,-3.47,-0.76,1.74,-0.44,-0.08,0.16,2.07,-0.06,-4.69,717.0,-0.00369,-0.01,1.1,440,0.01
"('entry_threshold', 1.7)","('lookback_window', 320)","('p-value', 0.1)",-26394.57,-5.28,-1.17,2.63,-0.44,-0.27,0.14,4.94,-0.09,-8.1,838.0,-0.00236,-0.01,1.7,320,0.1
"('entry_threshold', 2.0)","('lookback_window', 240)","('p-value', 0.01)",-5170.58,-1.03,-0.22,0.51,-0.44,-0.15,0.12,-1.0,-0.02,-1.84,882.0,0.00226,-0.0,2.0,240,0.01
"('entry_threshold', 1.7)","('lookback_window', 360)","('p-value', 0.01)",-7074.83,-1.41,-0.31,0.7,-0.44,-0.13,0.14,-6.87,-0.02,-2.27,796.0,0.00045,-0.0,1.7,360,0.01
"('entry_threshold', 1.4)","('lookback_window', 360)","('p-value', 0.1)",-28200.87,-5.64,-1.25,2.77,-0.45,-0.32,0.13,1.38,-0.09,-9.49,773.0,-0.00907,-0.01,1.4,360,0.1
"('entry_threshold', 1.0)","('lookback_window', 440)","('p-value', 0.1)",-39627.78,-7.93,-1.77,3.9,-0.45,-0.3,0.16,0.55,-0.13,-11.43,708.0,-0.03221,-0.01,1.0,440,0.1
"('entry_threshold', 1.4)","('lookback_window', 440)","('p-value', 0.01)",-7137.61,-1.43,-0.31,0.69,-0.45,-0.08,0.15,1.13,-0.02,-2.1,703.0,-0.00275,-0.0,1.4,440,0.01
"('entry_threshold', 1.0)","('lookback_window', 280)","('p-value', 0.1)",-50090.44,-10.02,-2.26,5.01,-0.45,-0.41,0.16,0.89,-0.16,-13.92,876.0,-0.02536,-0.02,1.0,280,0.1
"('entry_threshold', 0.9)","('lookback_window', 240)","('p-value', 0.05)",-45870.05,-9.17,-2.06,4.54,-0.45,-0.35,0.15,1.92,-0.15,-13.59,917.0,-0.01077,-0.02,0.9,240,0.05
"('entry_threshold', 1.0)","('lookback_window', 440)","('p-value', 0.01)",-18535.1,-3.71,-0.82,1.79,-0.46,-0.09,0.17,1.16,-0.06,-4.87,716.0,-0.00703,-0.01,1.0,440,0.01
"('entry_threshold', 1.8)","('lookback_window', 600)","('p-value', 0.1)",-18229.14,-3.65,-0.8,1.66,-0.48,-0.19,0.19,0.33,-0.06,-4.14,558.0,-0.0243,-0.0,1.8,600,0.1
"('entry_threshold', 1.9)","('lookback_window', 320)","('p-value', 0.1)",-24225.77,-4.85,-1.07,2.22,-0.48,-0.28,0.15,5.04,-0.08,-7.07,826.0,-0.00213,-0.01,1.9,320,0.1
"('entry_threshold', 1.0)","('lookback_window', 400)","('p-value', 0.1)",-45116.42,-9.02,-2.03,4.11,-0.49,-0.41,0.17,0.54,-0.14,-12.27,748.0,-0.03777,-0.01,1.0,400,0.1
"('entry_threshold', 2.0)","('lookback_window', 520)","('p-value', 0.05)",-9246.05,-1.85,-0.4,0.82,-0.49,-0.14,0.19,-1.71,-0.03,-2.18,588.0,0.00237,-0.0,2.0,520,0.05
"('entry_threshold', 1.4)","('lookback_window', 280)","('p-value', 0.1)",-41836.41,-8.37,-1.88,3.79,-0.49,-0.38,0.19,10.77,-0.14,-10.09,882.0,-0.00174,-0.02,1.4,280,0.1
"('entry_threshold', 1.1)","('lookback_window', 440)","('p-value', 0.1)",-40829.61,-8.17,-1.83,3.72,-0.49,-0.31,0.17,0.69,-0.13,-10.79,712.0,-0.02634,-0.01,1.1,440,0.1
"('entry_threshold', 1.7)","('lookback_window', 320)","('p-value', 0.05)",-20860.93,-4.17,-0.92,1.84,-0.5,-0.27,0.16,-2.13,-0.07,-5.62,840.0,0.00432,-0.01,1.7,320,0.05
"('entry_threshold', 1.3)","('lookback_window', 360)","('p-value', 0.01)",-11274.89,-2.25,-0.49,0.98,-0.5,-0.21,0.14,-1.26,-0.04,-3.64,799.0,0.0039,-0.01,1.3,360,0.01
"('entry_threshold', 1.4)","('lookback_window', 400)","('p-value', 0.1)",-36685.85,-7.34,-1.64,3.21,-0.51,-0.33,0.17,0.49,-0.12,-9.42,755.0,-0.03375,-0.01,1.4,400,0.1
"('entry_threshold', 0.8)","('lookback_window', 360)","('p-value', 0.01)",-14542.09,-2.91,-0.64,1.24,-0.52,-0.27,0.2,-24.52,-0.05,-3.11,798.0,0.00026,-0.01,0.8,360,0.01
"('entry_threshold', 1.5)","('lookback_window', 440)","('p-value', 0.01)",-5813.84,-1.16,-0.25,0.49,-0.52,-0.11,0.16,0.93,-0.02,-1.54,703.0,-0.00273,-0.0,1.5,440,0.01
"('entry_threshold', 1.7)","('lookback_window', 240)","('p-value', 0.1)",-37119.41,-7.42,-1.66,3.19,-0.52,-0.41,0.17,2.01,-0.12,-9.91,901.0,-0.00824,-0.02,1.7,240,0.1
"('entry_threshold', 1.7)","('lookback_window', 520)","('p-value', 0.05)",-13036.73,-2.61,-0.57,1.09,-0.52,-0.19,0.18,11.13,-0.04,-3.15,591.0,-0.00051,-0.01,1.7,520,0.05
"('entry_threshold', 0.8)","('lookback_window', 440)","('p-value', 0.01)",-21721.23,-4.34,-0.96,1.83,-0.52,-0.12,0.21,1.13,-0.07,-4.66,719.0,-0.00846,-0.01,0.8,440,0.01
"('entry_threshold', 0.9)","('lookback_window', 440)","('p-value', 0.01)",-21480.62,-4.3,-0.95,1.81,-0.52,-0.11,0.2,1.22,-0.07,-4.69,717.0,-0.00778,-0.01,0.9,440,0.01
"('entry_threshold', 1.0)","('lookback_window', 360)","('p-value', 0.01)",-13530.72,-2.71,-0.59,1.11,-0.53,-0.26,0.19,-17.4,-0.05,-3.15,798.0,0.00034,-0.01,1.0,360,0.01
"('entry_threshold', 1.7)","('lookback_window', 400)","('p-value', 0.1)",-27739.42,-5.55,-1.23,2.34,-0.53,-0.3,0.19,0.53,-0.09,-6.36,750.0,-0.0233,-0.01,1.7,400,0.1
"('entry_threshold', 2.0)","('lookback_window', 520)","('p-value', 0.1)",-17614.16,-3.52,-0.77,1.46,-0.53,-0.2,0.19,3.14,-0.06,-4.04,586.0,-0.00246,-0.01,2.0,520,0.1
"('entry_threshold', 1.3)","('lookback_window', 320)","('p-value', 0.1)",-44008.59,-8.8,-1.98,3.75,-0.53,-0.36,0.2,2.92,-0.15,-9.87,841.0,-0.00676,-0.02,1.3,320,0.1
"('entry_threshold', 1.7)","('lookback_window', 560)","('p-value', 0.1)",-23208.08,-4.64,-1.02,1.88,-0.54,-0.28,0.19,0.44,-0.08,-5.53,586.0,-0.02354,-0.01,1.7,560,0.1
"('entry_threshold', 1.6)","('lookback_window', 360)","('p-value', 0.01)",-9015.64,-1.8,-0.39,0.73,-0.54,-0.17,0.15,-4.35,-0.03,-2.71,796.0,0.0009,-0.0,1.6,360,0.01
"('entry_threshold', 1.2)","('lookback_window', 320)","('p-value', 0.05)",-31122.18,-6.22,-1.38,2.49,-0.55,-0.38,0.2,-1.5,-0.11,-7.02,843.0,0.00922,-0.02,1.2,320,0.05
"('entry_threshold', 0.9)","('lookback_window', 360)","('p-value', 0.01)",-14521.43,-2.9,-0.64,1.16,-0.55,-0.27,0.19,-130.87,-0.05,-3.32,799.0,5e-05,-0.01,0.9,360,0.01
"('entry_threshold', 1.1)","('lookback_window', 320)","('p-value', 0.1)",-49675.59,-9.94,-2.24,4.03,-0.56,-0.43,0.2,2.23,-0.16,-11.15,843.0,-0.01005,-0.02,1.1,320,0.1
"('entry_threshold', 1.6)","('lookback_window', 320)","('p-value', 0.1)",-36178.92,-7.24,-1.61,2.88,-0.56,-0.36,0.18,5.85,-0.12,-9.0,840.0,-0.00276,-0.02,1.6,320,0.1
"('entry_threshold', 1.1)","('lookback_window', 360)","('p-value', 0.1)",-43851.59,-8.77,-1.97,3.46,-0.57,-0.45,0.15,1.48,-0.15,-13.55,779.0,-0.01332,-0.02,1.1,360,0.1
"('entry_threshold', 0.9)","('lookback_window', 360)","('p-value', 0.1)",-48744.51,-9.75,-2.2,3.86,-0.57,-0.48,0.15,2.17,-0.16,-14.76,773.0,-0.01013,-0.02,0.9,360,0.1
"('entry_threshold', 1.6)","('lookback_window', 520)","('p-value', 0.1)",-28141.5,-5.63,-1.25,2.18,-0.57,-0.29,0.17,-7.51,-0.1,-7.34,591.0,0.00166,-0.01,1.6,520,0.1
"('entry_threshold', 0.9)","('lookback_window', 400)","('p-value', 0.1)",-54711.55,-10.94,-2.48,4.36,-0.57,-0.48,0.17,0.63,-0.18,-14.2,755.0,-0.0395,-0.02,0.9,400,0.1
"('entry_threshold', 1.1)","('lookback_window', 480)","('p-value', 0.01)",-2383.59,-0.48,-0.1,0.18,-0.58,-0.03,0.22,-4.66,-0.01,-0.48,321.0,0.00022,-0.0,1.1,480,0.01
"('entry_threshold', 1.2)","('lookback_window', 480)","('p-value', 0.01)",-2383.59,-0.48,-0.1,0.18,-0.58,-0.03,0.22,-4.66,-0.01,-0.48,321.0,0.00022,-0.0,1.2,480,0.01
"('entry_threshold', 1.3)","('lookback_window', 480)","('p-value', 0.01)",-2383.59,-0.48,-0.1,0.18,-0.58,-0.03,0.22,-4.66,-0.01,-0.48,321.0,0.00022,-0.0,1.3,480,0.01
"('entry_threshold', 1.1)","('lookback_window', 320)","('p-value', 0.05)",-34943.7,-6.99,-1.56,2.67,-0.58,-0.42,0.21,-2.22,-0.12,-7.3,843.0,0.00701,-0.02,1.1,320,0.05
"('entry_threshold', 0.8)","('lookback_window', 240)","('p-value', 0.05)",-68538.97,-13.71,-3.14,5.3,-0.59,-0.44,0.17,2.54,-0.22,-18.06,915.0,-0.01239,-0.03,0.8,240,0.05
"('entry_threshold', 1.6)","('lookback_window', 560)","('p-value', 0.05)",-17262.06,-3.45,-0.76,1.28,-0.59,-0.26,0.22,1.07,-0.06,-3.51,587.0,-0.0071,-0.01,1.6,560,0.05
"('entry_threshold', 1.0)","('lookback_window', 480)","('p-value', 0.01)",-2485.69,-0.5,-0.11,0.18,-0.6,-0.04,0.22,-4.74,-0.01,-0.5,389.0,0.00023,-0.0,1.0,480,0.01
"('entry_threshold', 1.7)","('lookback_window', 560)","('p-value', 0.05)",-17170.24,-3.43,-0.75,1.23,-0.61,-0.25,0.22,1.37,-0.06,-3.49,587.0,-0.00552,-0.01,1.7,560,0.05
"('entry_threshold', 0.9)","('lookback_window', 440)","('p-value', 0.1)",-56819.73,-11.36,-2.58,4.2,-0.61,-0.4,0.18,0.71,-0.18,-13.98,714.0,-0.03646,-0.02,0.9,440,0.1
"('entry_threshold', 1.9)","('lookback_window', 520)","('p-value', 0.05)",-12131.33,-2.43,-0.53,0.87,-0.61,-0.19,0.19,-2.09,-0.04,-2.76,588.0,0.00254,-0.01,1.9,520,0.05
"('entry_threshold', 1.8)","('lookback_window', 520)","('p-value', 0.05)",-14140.32,-2.83,-0.62,1.02,-0.61,-0.2,0.17,-3.07,-0.05,-3.61,591.0,0.00202,-0.01,1.8,520,0.05
"('entry_threshold', 1.6)","('lookback_window', 240)","('p-value', 0.1)",-53937.54,-10.79,-2.44,3.93,-0.62,-0.5,0.17,2.27,-0.18,-14.06,906.0,-0.01075,-0.02,1.6,240,0.1
"('entry_threshold', 1.6)","('lookback_window', 600)","('p-value', 0.1)",-25333.67,-5.07,-1.12,1.78,-0.63,-0.27,0.19,0.5,-0.08,-6.01,556.0,-0.02245,-0.01,1.6,600,0.1
"('entry_threshold', 0.8)","('lookback_window', 320)","('p-value', 0.1)",-72063.83,-14.41,-3.32,5.3,-0.63,-0.52,0.22,1.85,-0.23,-14.92,843.0,-0.01793,-0.03,0.8,320,0.1
"('entry_threshold', 1.5)","('lookback_window', 360)","('p-value', 0.01)",-11211.27,-2.24,-0.49,0.78,-0.63,-0.2,0.16,-8.93,-0.04,-3.15,802.0,0.00055,-0.0,1.5,360,0.01
"('entry_threshold', 0.8)","('lookback_window', 440)","('p-value', 0.1)",-60116.58,-12.02,-2.74,4.28,-0.64,-0.43,0.2,0.72,-0.19,-13.84,716.0,-0.03778,-0.02,0.8,440,0.1
"('entry_threshold', 1.4)","('lookback_window', 320)","('p-value', 0.01)",-11116.4,-2.22,-0.49,0.76,-0.64,-0.26,0.21,-3.31,-0.04,-2.34,829.0,0.00147,-0.01,1.4,320,0.01
"('entry_threshold', 0.8)","('lookback_window', 320)","('p-value', 0.05)",-46585.84,-9.32,-2.1,3.3,-0.64,-0.53,0.22,-2.12,-0.16,-9.59,843.0,0.0099,-0.02,0.8,320,0.05
"('entry_threshold', 1.3)","('lookback_window', 360)","('p-value', 0.1)",-45591.89,-9.12,-2.05,3.13,-0.65,-0.46,0.16,1.97,-0.15,-12.6,778.0,-0.0104,-0.02,1.3,360,0.1
"('entry_threshold', 1.8)","('lookback_window', 240)","('p-value', 0.1)",-43145.57,-8.63,-1.94,2.92,-0.66,-0.48,0.17,3.91,-0.15,-11.47,901.0,-0.00496,-0.02,1.8,240,0.1
"('entry_threshold', 1.6)","('lookback_window', 320)","('p-value', 0.05)",-30273.67,-6.05,-1.34,2.0,-0.67,-0.4,0.19,-2.43,-0.1,-7.04,841.0,0.00552,-0.01,1.6,320,0.05
"('entry_threshold', 2.0)","('lookback_window', 240)","('p-value', 0.1)",-37985.41,-7.6,-1.7,2.49,-0.68,-0.43,0.19,6.13,-0.13,-9.08,899.0,-0.00277,-0.02,2.0,240,0.1
"('entry_threshold', 1.0)","('lookback_window', 360)","('p-value', 0.1)",-56726.27,-11.35,-2.58,3.68,-0.7,-0.56,0.16,2.77,-0.19,-15.8,777.0,-0.00928,-0.02,1.0,360,0.1
"('entry_threshold', 1.9)","('lookback_window', 560)","('p-value', 0.1)",-25028.37,-5.01,-1.11,1.59,-0.7,-0.33,0.21,0.57,-0.08,-5.32,587.0,-0.01939,-0.01,1.9,560,0.1
"('entry_threshold', 1.4)","('lookback_window', 360)","('p-value', 0.01)",-12597.05,-2.52,-0.55,0.79,-0.7,-0.23,0.15,-11.0,-0.04,-3.59,798.0,0.0005,-0.01,1.4,360,0.01
"('entry_threshold', 1.8)","('lookback_window', 560)","('p-value', 0.1)",-26891.13,-5.38,-1.19,1.68,-0.71,-0.34,0.2,0.55,-0.09,-5.93,586.0,-0.0217,-0.01,1.8,560,0.1
"('entry_threshold', 1.6)","('lookback_window', 400)","('p-value', 0.1)",-38858.23,-7.77,-1.74,2.43,-0.72,-0.44,0.2,0.71,-0.13,-8.74,756.0,-0.02441,-0.01,1.6,400,0.1
"('entry_threshold', 1.8)","('lookback_window', 520)","('p-value', 0.1)",-30554.48,-6.11,-1.36,1.87,-0.72,-0.3,0.19,-13.82,-0.1,-7.21,589.0,0.00098,-0.01,1.8,520,0.1
"('entry_threshold', 1.8)","('lookback_window', 560)","('p-value', 0.05)",-17985.17,-3.6,-0.79,1.08,-0.73,-0.25,0.21,1.92,-0.06,-3.7,586.0,-0.00411,-0.01,1.8,560,0.05
"('entry_threshold', 1.0)","('lookback_window', 320)","('p-value', 0.05)",-46013.79,-9.2,-2.07,2.82,-0.73,-0.57,0.22,-4.57,-0.16,-9.33,843.0,0.00453,-0.02,1.0,320,0.05
"('entry_threshold', 1.7)","('lookback_window', 600)","('p-value', 0.1)",-28849.1,-5.77,-1.28,1.74,-0.74,-0.31,0.21,0.56,-0.1,-6.2,559.0,-0.02279,-0.01,1.7,600,0.1
"('entry_threshold', 0.8)","('lookback_window', 360)","('p-value', 0.1)",-67623.02,-13.52,-3.1,4.19,-0.74,-0.58,0.17,1.74,-0.22,-17.98,772.0,-0.01784,-0.03,0.8,360,0.1
"('entry_threshold', 0.8)","('lookback_window', 600)","('p-value', 0.01)",-7459.02,-1.49,-0.33,0.44,-0.74,-0.08,0.2,1.82,-0.03,-1.62,455.0,-0.00179,-0.0,0.8,600,0.01
"('entry_threshold', 1.9)","('lookback_window', 240)","('p-value', 0.1)",-45321.54,-9.06,-2.04,2.73,-0.75,-0.48,0.18,16.53,-0.15,-11.17,901.0,-0.00123,-0.02,1.9,240,0.1
"('entry_threshold', 1.0)","('lookback_window', 320)","('p-value', 0.1)",-70667.1,-14.13,-3.25,4.26,-0.76,-0.63,0.22,1.63,-0.23,-14.64,843.0,-0.01997,-0.03,1.0,320,0.1
"('entry_threshold', 1.2)","('lookback_window', 360)","('p-value', 0.1)",-54623.7,-10.92,-2.48,3.21,-0.77,-0.58,0.18,1.93,-0.18,-13.68,781.0,-0.01283,-0.02,1.2,360,0.1
"('entry_threshold', 1.4)","('lookback_window', 320)","('p-value', 0.1)",-60028.27,-12.01,-2.73,3.53,-0.77,-0.51,0.21,3.25,-0.2,-13.2,841.0,-0.00842,-0.03,1.4,320,0.1
"('entry_threshold', 0.9)","('lookback_window', 320)","('p-value', 0.05)",-51888.64,-10.38,-2.35,3.01,-0.78,-0.6,0.22,-2.63,-0.18,-10.5,843.0,0.00891,-0.02,0.9,320,0.05
"('entry_threshold', 1.7)","('lookback_window', 520)","('p-value', 0.1)",-35343.15,-7.07,-1.58,2.02,-0.78,-0.36,0.19,119.14,-0.12,-8.36,591.0,-0.00013,-0.02,1.7,520,0.1
"('entry_threshold', 1.9)","('lookback_window', 560)","('p-value', 0.05)",-18818.89,-3.76,-0.83,1.04,-0.79,-0.26,0.22,2.37,-0.06,-3.82,587.0,-0.0035,-0.01,1.9,560,0.05
"('entry_threshold', 1.5)","('lookback_window', 320)","('p-value', 0.05)",-38768.26,-7.75,-1.73,2.17,-0.8,-0.48,0.2,-3.43,-0.13,-8.52,842.0,0.00506,-0.02,1.5,320,0.05
"('entry_threshold', 0.9)","('lookback_window', 320)","('p-value', 0.1)",-78677.97,-15.74,-3.64,4.55,-0.8,-0.66,0.22,2.49,-0.26,-16.23,843.0,-0.01461,-0.03,0.9,320,0.1
"('entry_threshold', 1.9)","('lookback_window', 600)","('p-value', 0.1)",-27705.93,-5.54,-1.23,1.53,-0.8,-0.29,0.21,0.68,-0.09,-5.81,562.0,-0.01794,-0.01,1.9,600,0.1
"('entry_threshold', 1.3)","('lookback_window', 320)","('p-value', 0.05)",-42649.43,-8.53,-1.91,2.36,-0.81,-0.54,0.22,-1.8,-0.15,-8.65,842.0,0.01061,-0.02,1.3,320,0.05
"('entry_threshold', 0.8)","('lookback_window', 400)","('p-value', 0.1)",-86070.2,-17.21,-4.01,4.93,-0.81,-0.63,0.2,0.87,-0.28,-19.66,758.0,-0.04617,-0.03,0.8,400,0.1
"('entry_threshold', 1.9)","('lookback_window', 520)","('p-value', 0.1)",-29240.87,-5.85,-1.3,1.59,-0.82,-0.33,0.21,9.03,-0.1,-6.23,588.0,-0.00144,-0.01,1.9,520,0.1
